id,type,subtype,url
376352,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=376352
452880,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=452880
443083,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=443083
153163,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=153163
233063,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=233063
509572,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509572
366440,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=366440
185694,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=185694
423775,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=423775
548205,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=548205
503787,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503787
401904,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=401904
457272,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=457272
539401,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=539401
527306,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=527306
443084,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=443084
563117,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=563117
503828,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503828
15220,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=15220
393967,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393967
413713,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=413713
555351,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=555351
547968,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547968
527396,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=527396
139723,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=139723
497754,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=497754
547360,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547360
559868,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=559868
574428,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574428
497756,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=497756
15224,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=15224
456054,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456054
508355,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508355
563120,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=563120
456069,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456069
503792,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503792
555396,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=555396
130500,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=130500
563161,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=563161
574203,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574203
407664,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=407664
401659,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=401659
193462,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=193462
491834,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=491834
430339,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=430339
446040,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=446040
574192,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574192
574451,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574451
513612,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=513612
184553,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=184553
4387,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=4387
175033,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=175033
466965,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=466965
513634,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=513634
180265,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=180265
503711,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503711
456070,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456070
44320,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=44320
574453,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574453
547971,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547971
201410,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201410
508147,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508147
489391,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=489391
452936,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=452936
457126,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=457126
416823,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=416823
547972,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547972
401940,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=401940
132213,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=132213
26759,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=26759
4521,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=4521
25363,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=25363
456566,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456566
442754,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=442754
443057,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=443057
23157,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=23157
509581,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509581
443058,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=443058
129536,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=129536
508356,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508356
485516,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=485516
522280,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=522280
497761,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=497761
547432,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547432
508340,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508340
473128,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=473128
152546,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=152546
201222,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201222
508358,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508358
508359,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508359
571583,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=571583
376407,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=376407
141977,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=141977
508341,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508341
496032,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=496032
574205,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574205
563169,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=563169
460778,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=460778
574310,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574310
527313,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=527313
139483,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=139483
198167,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=198167
12427,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=12427
497655,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=497655
497656,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=497656
547976,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547976
420830,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=420830
145990,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=145990
188969,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=188969
188970,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=188970
574197,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574197
442171,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=442171
497658,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=497658
439341,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=439341
417437,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=417437
209115,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=209115
6618,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=6618
383032,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=383032
6636,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=6636
6615,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=6615
6620,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=6620
508360,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508360
508361,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508361
142035,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=142035
270362,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=270362
473129,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=473129
473174,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=473174
495894,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=495894
452944,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=452944
571487,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=571487
159414,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159414
532552,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=532552
42057,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=42057
547981,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547981
547982,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547982
452891,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=452891
509587,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509587
413645,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=413645
476212,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=476212
508380,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508380
461100,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=461100
430355,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=430355
509590,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509590
42272,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=42272
457339,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=457339
3673,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=3673
210557,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=210557
420777,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=420777
526256,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=526256
26416,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=26416
23110,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=23110
485547,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=485547
509624,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509624
555415,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=555415
548008,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=548008
142037,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=142037
420779,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=420779
513618,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=513618
512332,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=512332
508363,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508363
489886,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=489886
522246,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=522246
370365,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=370365
571490,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=571490
555419,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=555419
383074,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=383074
497770,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=497770
473136,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=473136
562923,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=562923
567522,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=567522
142003,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=142003
508156,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508156
179488,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=179488
174828,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=174828
153963,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=153963
456816,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456816
147394,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=147394
547987,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547987
180601,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=180601
369088,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=369088
1774,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1774
456073,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456073
153278,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=153278
139674,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=139674
185828,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=185828
503809,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503809
473136,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=473136&part=Seasonal+Ritual
157872,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=157872
21108,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=21108
456376,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456376
489890,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=489890
83880,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=83880
559922,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=559922
489412,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=489412
382359,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=382359
547988,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547988
563029,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=563029
383377,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=383377
508382,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508382
563136,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=563136
527518,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=527518
423502,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=423502
96863,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=96863
489413,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=489413
423792,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=423792
97078,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=97078
503718,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503718
503719,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503719
402039,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=402039
447361,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447361
5228,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=5228
397435,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397435
21106,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=21106
534609,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=534609
135182,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=135182
21362,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=21362
5230,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=5230
485529,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=485529
445986,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=445986
574347,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574347
366236,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=366236
508364,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508364
491853,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=491853
443070,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=443070
25929,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=25929
393989,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393989
461146,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=461146
452950,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=452950
383406,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=383406
452951,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=452951
496022,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=496022
508365,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508365
489418,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=489418
32216,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=32216
401665,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=401665
402066,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=402066
491856,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=491856
491857,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=491857
534720,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=534720
193451,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=193451
491858,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=491858
402067,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=402067
402068,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=402068
442760,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=442760
503340,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=503340
491861,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=491861
39890,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=39890
46004,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=46004
46003,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=46003
205483,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=205483
46002,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=46002
509603,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509603
509604,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509604
447339,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447339
398407,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=398407
506929,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=506929
425967,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=425967
509605,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=509605
508366,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508366
522256,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=522256
430377,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=430377
456379,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=456379
461151,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=461151
562983,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=562983
45124,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=45124
464135,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=464135
5681,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=5681
43501,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=43501
548215,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=548215
574465,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=574465
42170,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=42170
539417,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=539417
169971,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=169971
450636,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=450636
508385,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508385
153436,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=153436
452961,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=452961
26717,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=26717
527496,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=527496
201566,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201566
563039,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=563039
15190,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=15190
214390,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=214390
213772,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=213772
430381,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=430381
46114,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=46114
50188,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=50188
73583,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=73583
442761,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=442761
430382,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=430382
508367,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508367
508368,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=508368
139450,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=139450
12430,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=12430
430385,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=430385
547992,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=547992
473144,Creature,Elf,https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=473144
